n_e20_avg[1/m^3],T_e_avg[keV],I_ST[kg],TBR,TBR_DDn,Cost_per_kWh[USD/MWh],Tdot_fusion[T/s],Tdot_breedingDT[T/s],Tdot_breedingDD[T/s],Tdot_diff[T/s],Tdot_tot[T/s],startup_time[hour],Pf_DD[MW],Pf_DD_DT[MW],Pf_DD_DHe3[MW],Pf_DD_tot[MW],Pf_DT[MW],P_e_net_DD[MW],Q_DD,P_e_net_DT[MW],Q_DT,E_lost[MJ],Dollar_lost[USD]
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,6.999999999999999556e-01,1.000000000000000000e+00,3.249999999999999556e-01,1.001937405368850186e+20,2.834786480261863014e+19,1.601597804748943196e+20,1.002037609129762980e+20,2.887013858143979766e+20,2.980679244424318881e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.821488807220893860e+09,6.158288506518861055e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,6.999999999999999556e-01,1.000000000000000000e+00,4.124999999999999778e-01,1.001937405368850186e+20,2.834786480261863014e+19,1.601597804748943196e+20,1.002037609129762980e+20,2.887013858143979766e+20,2.980679244424318881e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.821488807220893860e+09,7.816289258273940086e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,6.999999999999999556e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.001937405368850186e+20,2.834786480261863014e+19,1.601597804748943196e+20,1.002037609129762980e+20,2.887013858143979766e+20,2.980679244424318881e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.821488807220893860e+09,9.474290010029019117e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,5.000000000000000000e-01,1.499999999999999944e-01,1.001937405368850186e+20,3.644725474622395597e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.167208855205561303e+20,3.971928700858421735e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,9.090031148661254883e+09,3.787512978608856201e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,5.000000000000000000e-01,2.374999999999999889e-01,1.001937405368850186e+20,3.644725474622395597e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.167208855205561303e+20,3.971928700858421735e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,9.090031148661254883e+09,5.996895549464023113e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,5.000000000000000000e-01,3.249999999999999556e-01,1.001937405368850186e+20,3.644725474622395597e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.167208855205561303e+20,3.971928700858421735e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,9.090031148661254883e+09,8.206278120319187641e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,5.000000000000000000e-01,4.124999999999999778e-01,1.001937405368850186e+20,3.644725474622395597e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.167208855205561303e+20,3.971928700858421735e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,9.090031148661254883e+09,1.041566069117435455e+09
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.001937405368850186e+20,3.644725474622395597e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.167208855205561303e+20,3.971928700858421735e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,9.090031148661254883e+09,1.262504326202952147e+09
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,6.250000000000000000e-01,1.499999999999999944e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.367408580799178998e+20,3.635650651264263047e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.320435776830607414e+09,3.466848240346086621e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,6.250000000000000000e-01,2.374999999999999889e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.367408580799178998e+20,3.635650651264263047e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.320435776830607414e+09,5.489176380547970533e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,6.250000000000000000e-01,3.249999999999999556e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.367408580799178998e+20,3.635650651264263047e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.320435776830607414e+09,7.511504520749852657e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,6.250000000000000000e-01,4.124999999999999778e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.367408580799178998e+20,3.635650651264263047e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.320435776830607414e+09,9.533832660951737165e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,6.250000000000000000e-01,5.000000000000000000e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.367408580799178998e+20,3.635650651264263047e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.320435776830607414e+09,1.155616080115362167e+09
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,7.500000000000000000e-01,1.499999999999999944e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.567608306392797020e+20,3.351869139929240191e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.670982331986035347e+09,3.196242638327514529e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,7.500000000000000000e-01,2.374999999999999889e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.567608306392797020e+20,3.351869139929240191e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.670982331986035347e+09,5.060717510685231686e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,7.500000000000000000e-01,3.249999999999999556e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.567608306392797020e+20,3.351869139929240191e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.670982331986035347e+09,6.925192383042947054e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,7.500000000000000000e-01,4.124999999999999778e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.567608306392797020e+20,3.351869139929240191e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.670982331986035347e+09,8.789667255400664806e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,7.500000000000000000e-01,5.000000000000000000e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.567608306392797020e+20,3.351869139929240191e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.670982331986035347e+09,1.065414212775838256e+09
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,8.750000000000000000e-01,1.499999999999999944e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.767808031986415043e+20,3.109181322557544718e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.115574623173802376e+09,2.964822759655750990e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,8.750000000000000000e-01,2.374999999999999889e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.767808031986415043e+20,3.109181322557544718e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.115574623173802376e+09,4.694302702788272500e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,8.750000000000000000e-01,3.249999999999999556e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.767808031986415043e+20,3.109181322557544718e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.115574623173802376e+09,6.423782645920792818e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,8.750000000000000000e-01,4.124999999999999778e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.767808031986415043e+20,3.109181322557544718e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.115574623173802376e+09,8.153262589053314924e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,8.750000000000000000e-01,5.000000000000000000e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.767808031986415043e+20,3.109181322557544718e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.115574623173802376e+09,9.882742532185837030e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,1.000000000000000000e+00,1.499999999999999944e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.601597804748943196e+20,1.002037609129762980e+20,2.968007757580033065e+20,2.899263826755504851e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.635164042017822266e+09,2.764651684174092412e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,1.000000000000000000e+00,2.374999999999999889e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.601597804748943196e+20,1.002037609129762980e+20,2.968007757580033065e+20,2.899263826755504851e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.635164042017822266e+09,4.377365166608980298e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,1.000000000000000000e+00,3.249999999999999556e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.601597804748943196e+20,1.002037609129762980e+20,2.968007757580033065e+20,2.899263826755504851e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.635164042017822266e+09,5.990078649043866396e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,1.000000000000000000e+00,4.124999999999999778e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.601597804748943196e+20,1.002037609129762980e+20,2.968007757580033065e+20,2.899263826755504851e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.635164042017822266e+09,7.602792131478754282e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,9.000000000000000222e-01,1.000000000000000000e+00,5.000000000000000000e-01,1.001937405368850186e+20,3.644725474622395597e+19,1.601597804748943196e+20,1.002037609129762980e+20,2.968007757580033065e+20,2.899263826755504851e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.635164042017822266e+09,9.215505613913642168e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,5.000000000000000000e-01,1.499999999999999944e-01,1.001937405368850186e+20,4.454664468982928179e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.248202754641614602e+20,3.828659779053863872e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.762150398546812057e+09,3.650895999394504428e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,5.000000000000000000e-01,2.374999999999999889e-01,1.001937405368850186e+20,4.454664468982928179e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.248202754641614602e+20,3.828659779053863872e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.762150398546812057e+09,5.780585332374632359e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,5.000000000000000000e-01,3.249999999999999556e-01,1.001937405368850186e+20,4.454664468982928179e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.248202754641614602e+20,3.828659779053863872e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.762150398546812057e+09,7.910274665354758501e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,5.000000000000000000e-01,4.124999999999999778e-01,1.001937405368850186e+20,4.454664468982928179e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.248202754641614602e+20,3.828659779053863872e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.762150398546812057e+09,1.003996399833488703e+09
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.001937405368850186e+20,4.454664468982928179e+19,8.007989023744715981e+19,1.002037609129762980e+20,2.248202754641614602e+20,3.828659779053863872e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.762150398546812057e+09,1.216965333131501675e+09
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,6.250000000000000000e-01,1.499999999999999944e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.448402480235232625e+20,3.515246444894651745e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.044882495601499557e+09,3.352034373167291284e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,6.250000000000000000e-01,2.374999999999999889e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.448402480235232625e+20,3.515246444894651745e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.044882495601499557e+09,5.307387757514877915e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,6.250000000000000000e-01,3.249999999999999556e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.448402480235232625e+20,3.515246444894651745e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.044882495601499557e+09,7.262741141862463951e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,6.250000000000000000e-01,4.124999999999999778e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.448402480235232625e+20,3.515246444894651745e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.044882495601499557e+09,9.218094526210050583e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,6.250000000000000000e-01,5.000000000000000000e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.000998627968089457e+20,1.002037609129762980e+20,2.448402480235232625e+20,3.515246444894651745e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,8.044882495601499557e+09,1.117344791055763721e+09
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,7.500000000000000000e-01,1.499999999999999944e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.648602205828850647e+20,3.249262478080847245e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.436159951599281311e+09,3.098399979833033681e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,7.500000000000000000e-01,2.374999999999999889e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.648602205828850647e+20,3.249262478080847245e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.436159951599281311e+09,4.905799968068970442e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,7.500000000000000000e-01,3.249999999999999556e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.648602205828850647e+20,3.249262478080847245e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.436159951599281311e+09,6.713199956304905415e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,7.500000000000000000e-01,4.124999999999999778e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.648602205828850647e+20,3.249262478080847245e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.436159951599281311e+09,8.520599944540842772e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,7.500000000000000000e-01,5.000000000000000000e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.201198353561707479e+20,1.002037609129762980e+20,2.648602205828850647e+20,3.249262478080847245e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,7.436159951599281311e+09,1.032799993277678013e+09
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,8.750000000000000000e-01,1.499999999999999944e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.848801931422468342e+20,3.020698866579265314e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.913076456281033516e+09,2.880448523450430632e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,8.750000000000000000e-01,2.374999999999999889e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.848801931422468342e+20,3.020698866579265314e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.913076456281033516e+09,4.560710162129848599e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,8.750000000000000000e-01,3.249999999999999556e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.848801931422468342e+20,3.020698866579265314e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.913076456281033516e+09,6.240971800809265375e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,8.750000000000000000e-01,4.124999999999999778e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.848801931422468342e+20,3.020698866579265314e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.913076456281033516e+09,7.921233439488683939e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,8.750000000000000000e-01,5.000000000000000000e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.401398079155325338e+20,1.002037609129762980e+20,2.848801931422468342e+20,3.020698866579265314e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.913076456281033516e+09,9.601495078168102503e+08
5.000000000000000000e+00,4.100000000000000000e+01,1.550000000000000044e+00,1.100000000000000089e+00,1.000000000000000000e+00,1.499999999999999944e-01,1.001937405368850186e+20,4.454664468982928179e+19,1.601597804748943196e+20,1.002037609129762980e+20,3.049001657016086036e+20,2.822177780172654593e+02,1.796258418910155683e+02,1.141945491922314346e+02,7.677962891639199761e+00,3.014983539748861858e+02,2.137007547458619956e+04,-4.611224743269531956e+01,7.962584189101558074e-01,6.311022642375859505e+03,2.127007547458619854e+02,6.458747339368095398e+09,2.691144724736706614e+08
